path,bytes,sha256
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/outer_confusion_matrices.csv,6499,555138f6525be3777766531885f58378055738aa15ec672fde4287ba6ceb18bf
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/outer_evaluation_validation.csv,922,4f0f393a12c55057d3254333300d5b306a3081245047d9fa4e79cd4232fe34a7
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/outer_prediction_checkpoint.csv,998157,5cbdcc959a7d50d87d65c64cae725bc0fb33c70f798115921355acd4c2a19e80
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/outer_predictions.csv,998157,5cbdcc959a7d50d87d65c64cae725bc0fb33c70f798115921355acd4c2a19e80
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/outer_seed_metrics.csv,6463,6e4eab54c6f0d5fb7b9d75fa780e32b8e7f3b1d1c1fe9d5a198cd0961de8d318
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/outer_selected_pipeline_checkpoint.csv,58971,9452a83cafb6193226209f0583f8d7287b65cb4537b646d9070e0deefb266342
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/paired_architecture_differences.csv,2688,fe87638077b0188a0896096a7efd17214b0e7bf28ef9f87ebc3179ba21d51819
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/paired_corrected_uncertainty.csv,816,f4693383c92a81223a563a12c4507453aaaf3a95ee397c9bfa10eddf5aca92c9
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/run_manifest.json,1373,c26a66214bd8ac91128f78963999ec58c3bba2066b7792b92657ead58890c9a2
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/selected_column_frequency.csv,4164,db5480824f06d62821df5b5c364f52576174199985e3131617444ab6b3a5acce
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/selected_model_family_frequency.csv,429,def2911e42b968cd4a067021405e4a55053da8799656e393475617925b0992bd
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/selected_pipelines.csv,58971,9452a83cafb6193226209f0583f8d7287b65cb4537b646d9070e0deefb266342
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/system_summary.csv,950,c78349b7d08bdf78e48274060dc5e62f4d590420e19dba05e2a22d59bbd03c13
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/tuned_partition_winners.csv,21721,f0cec8dccfe75e4b246189457187ee7910962b556c2812bfb70c6325adf7c9de
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/tuned_winner_family_frequency.csv,427,e84260ad5ac74a231c604b9a3fcc9c8c99c189592b3f629e9f305fd57aeb8fc1
results/final_pipeline/06_final_fit_and_performance_summary/07_tuning_and_outer_evaluation/tuning_grid_manifest.csv,14530,eb9b907a8c70f4f28a767495969afbe8bf1fbf753363322681888d51664a8862
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/dummy_benchmark_inner_fold_results.csv,1346,c9003b73e3b34f436fcfd8436465e05ccc091c981842937711fcf846e0644a68
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/dummy_benchmark_partition_summary.csv,275,48e8a06745179ff546efa934cedf31f508aa115038797cb16c3029196fc18e4d
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/engineering_inner_fold_results.csv,38305,57e6ee83823357f79672e31e09003504ceabe08834938347d263e5aa5d769b85
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/engineering_partition_summary.csv,7193,d2892e0bc71ad38af52a91b0c02a5f837e7b806b5fcb051c7177cb485a812495
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/family_screen_inner_fold_results.csv,231311,6170a54936de856b265d5b8a27b739ef9609c1d026cef4af4cb59370121fc3d7
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/family_screen_partition_summary.csv,13409,15d11d9ff09809778171aa1262443ff53d1d7cb2dd0b7d98c06c90b620d576be
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/focused_tuning_inner_fold_results.csv,320047,59cfd315462774e81632031e000806e77a1b19dd3b1a67cdb85d7238be0c5a86
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/focused_tuning_partition_summary.csv,26007,f41c4abb3452cb3aad4451e4d02e4b7484a95c80da580fded70359d5ccaf1d00
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/full_cohort_fill_values.csv,553,313486083557409cc0c131988a659342675ebcfc1943b73b17a251dd944fa01b
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/full_cohort_fold_assignments.csv,8782,59e85c06f98480ef7c4f26157c8bee11ffb4b3e8db3faa7a5c81d6689934ac79
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/full_cohort_fold_balance.csv,153,0818f1b31129e34cde6c154f1b9dfe40a9647bcf8596cd84af66825fa36f019e
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/full_cohort_selected_pipelines.csv,3271,99dafddf3171a0b1ac36d4c1505f2e667df7448200c7f1913b62a3e2d87dee7c
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/full_cohort_tuned_winners.csv,1412,804972ead8401e3ed3eb5548fcfa36f7bf59dc567e7af7527320fd584ca99838
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/full_cohort_validation.csv,1005,2f45a603b20bfb50c627a5ecf408bbb713de9cd4af6bf58c83521c908a927175
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/model_reload_check.csv,125,e1741a898e7d1e0a995d39fe18f9d7d49df301f85de4cf7c8600c2370d1c0b7a
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/model_save_status.csv,330,0ac85170fb2d3887146b015dc9ff43da285beb1eb1eee7eab592d1053e83c45c
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/models/direct_pipeline.pkl,675290,7584c8f94e50de44ae58bf825670db13484c8ec05e93a829358182502d6ba5e9
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/models/model_manifest.json,3100,94533593c766aad3d529938dc06ec157a923f7ab64ebf6d7eb96b7008d3643db
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/models/stage_1_pipeline.pkl,5725804,4fbf8d985b5723db0c550ac97fefe533f5e7753405ff040ec4f590049c2e144d
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/models/stage_2_pipeline.pkl,3738919,b863a19014fa648825ea18d1712e8d96a28dae27e3d7382fa06f966a4bf7bcdc
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_check.csv,213,f95d46d27eb33cc32daa92dc9aa9ac712aedb5fced4ec754fd0a94583cf8031b
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/dummy_benchmark_inner_fold_results.csv,1383,8f667475847251f3ec30422ec81396a1281e14d5b5fe6e84771a17bdac4f3e34
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/engineering_inner_fold_results.csv,35686,af3593cf9eeed47e9e84da82827a7b4f3704fe32fbd2bceb8eaec97c5d2a57f1
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/family_screen_inner_fold_results.csv,282622,b1cdf25eb1b529deb50e058cbded78138b747ddbf5bf3063cd4d7736b48c329c
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/focused_tuning_inner_fold_results.csv,536645,55215c9d89a27645e43d40aafcb5adcc79c71144115d2b0d68ca0ca7290b63dd
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/retained_feature_pipelines.csv,2158,35e07d926e9f3314203e9da448a901392fd8501abc3f05777843073fdce9e0bc
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/retained_for_focused_tuning.csv,1935,046c73717136bcfbc137b8a96ff585fb9d5bf594562a461298d34bdc7c78cbf0
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/reproduction_seed_00/selector_inner_fold_results.csv,118159,c49a460b7aaac15d00fab6d13bffc109ed6e568d3e2946fc3be1b8bc79152435
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/retained_feature_pipelines.csv,1811,1ed319c015825493876996ba423552c672a898f1f063cc412886e378c94bcfcb
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/retained_for_focused_tuning.csv,1792,a7da8bb0c3ad925763b2849ebd6342e5bb03e53fc201ce2d6a35da3d23ddc024
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/run_manifest.json,1909,ed0c8d62922079d29ef3d4eb57cda7f71d9db43dbb4dad2020cb009c1ad6ad40
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/screening_candidate_pool.csv,12146,9973475e33de37e07dde3be1ea3a3bd3b7e57eb43d9ad33cf6ae1bd585c183c7
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/selector_inner_fold_results.csv,123826,79e74e22b34e9e63d1834fa788bb1d8db2d2875cb4e3d60d422c0b4270277b50
results/final_pipeline/06_final_fit_and_performance_summary/09_full_cohort_fit/selector_partition_summary.csv,5279,e31d8e8eefde2aef2cc2e5d0a21422d3d199142ba82983ddb3045dda0c66a034
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/feature_pipeline_frequency.csv,925,73765fa3acd1dc424458934567efc75c53236e08f55f6688e50c64c6bc158a8c
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/full_cohort_model_summary.csv,585,95e06a1535cde806179f1d2aa3b6088ae18052d00bdc99db17ad0a52cb810ed9
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/interpretation_summary.csv,1706,e55dee2215da387c97cae24629e04b24d960b362b4a1bddecfc1fc1fed6f6d54
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/model_family_frequency.csv,430,f80a4ac3fac0fe8f911fead49c058a014ed1577e4cd86f9aa02b485427a242a6
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/paired_architecture_comparison.csv,622,27370f4d538ebc1f759244865cd647cf114dcf76890998aec620e6f6f62376c4
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/primary_performance.csv,426,9b6098ba8ed59df12a9b3d557a278a6e0c2b652f586c9997bf58e74aeb6f17f9
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/sensitivity_summary.csv,4837,0f49db60027c5a34563cf3533d38ffbab9ebcc7a78a6ffab6237b5fc46cdf0be
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/statistical_stability_summary.csv,2155,7a66728274a18368cb860a0d7448b85d43b15475d500828a7b24ea16da51e11f
results/final_pipeline/06_final_fit_and_performance_summary/11_final_performance_summary/summary_validation.csv,289,a6275c90434e156d09ff2a2997e95e5f3566228c9f19d10826b7033c4f833a8e
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/branch_preprocessing_preview.csv,1362,47f359d1a35dad7e8b80bca9d3892d0740aa1582baf29fa215d5205a5581b1d8
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/completed_sensitivity_units.csv,2666,6f993d8dabe08f19d1d3461c23d5868dbb7a36acfe6e4d8939f4bd91c4c2d1c6
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/one_change_audit.csv,627,a9fea9c317c2aa08b8fa7a53ebb15ed1578c5b595ce4a938363c3b03c493a65c
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/primary_reproduction_check.csv,346,5267db1561bd52133783ba94ca2a743409e603005594befbde2eccd169762280
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/run_manifest.json,2352,36bafcf0faab75d882b339082f4ab4247acaa9e7c05eea0bb8f193fc7fc0b914
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_architecture_uncertainty.csv,5124,5f3a56cbb869f30e1ac5eabf1fefa1af3dd2ee924e8c365ea5c149f87c8dbd0a
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_branch_column_frequency.csv,2177,63a8ccc74e7e3ac308725eebfc2f9807b92859aeb8a51342393c34d3555e9f48
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_branch_manifest.csv,1920,2ea1b0356e399fb91048bd139c65fe0af532b6a87ea53d8350d2b17b7f05246f
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_component_checkpoint.csv,6287052,e3fee04a17cd596c86faf770cf9910da45c57681aa4fabc37c291ad14a6dc214
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_component_predictions.csv,5170588,2e86a9586c74f908d73a917126270fc38cfd1ebabedde4120b24ee87ab77ab17
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_component_seed_metrics.csv,28608,cdf5e77d49903e834d8d4eabb0c78ef77fbb06cd86c4d4a2d02d07f6c9a35646
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_confusion_matrices.csv,65409,eb3be90ef9ed88496da4d4ff75f64146b10b38c68686003c5ac332c4a14fd0b3
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_engineering_status.csv,423,0943cb195d78cf56d37c8c83f476b85ed6db8a111e5ad765b6dcd23d2c53d89e
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_minus_primary_seed_differences.csv,33431,f31f0abe7385f7659a0d5fa3ad98c631b7b7137f6cd50f03527ea60bf2bf1f86
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_minus_primary_uncertainty.csv,10788,da43d288398fef2d7fee00d3c3e5582344338d3c9fd8f93e7b7b032471b6a68b
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_prediction_checkpoint.csv,7447946,f0e93a9ec57fd36cf2d38a6d228915547729cc3cf73c8eb1476886133a431b5a
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_predictions.csv,6138026,c1d687101e0786f356b332936d5627ad921a696c5e1cdce86c6b035d5c91a8c1
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_seed_metrics.csv,35161,db891904252c062930ddd836136c8567841ad2c8c81fa1dec863339acbe456b5
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_selected_column_frequency.csv,35732,4177509c954f34ae1869095b7b94e1707cf20e1aedab65e7845cace50d4ad7d0
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_selected_pipeline_checkpoint.csv,373161,9f750a8f969e11669e161505d818b37e86305b29b08f268d0239b0c11cdf4c5e
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_selected_pipelines.csv,312111,87cb431b143ed94e2a60e23b4a635808d66527c2174a1aa01526acf180abc166
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_system_summary.csv,4354,88c2e2d7ffa156c6436884e4470c6153a6ca04bc8f27a47ca3976d791a8ac99a
results/final_pipeline/07_sensitivity_analyses/08_sensitivity_analyses/sensitivity_validation.csv,1168,27b925b6c05490dfaf677a0bc76c988500a15c010a7985228fb4cc6ca52a60cf
results/final_pipeline/08_interpretation_and_reporting/10_model_interpretation/feature_summary.csv,9056,43e6f4694798779517d923ef4553023080e03edb2ef22ba4ba6939c949725a0a
results/final_pipeline/08_interpretation_and_reporting/10_model_interpretation/interpretation_validation.csv,284,b41db983c2f24e78c155f542b277ccef8925498d8179df429ff42d62f9f3775b
results/final_pipeline/08_interpretation_and_reporting/10_model_interpretation/permutation_importance_by_fold.csv,49707,59edef84be583e2f438f953b9b0c0f0dff424aebaeeefe2d963b866071e41c11
results/final_pipeline/08_interpretation_and_reporting/10_model_interpretation/permutation_importance_summary.csv,18508,8023d27698b4bbcd9d0db4b38c08d8959896d0d80c9b7ba67c1e6cb1a6751cbc
results/final_pipeline/08_interpretation_and_reporting/10_model_interpretation/reference_out_of_fold_scores.csv,347,acbfe9fc980ff79194dde3754bad42dbb91839111e4c8cf4a995487f7878dc17
results/final_pipeline/08_interpretation_and_reporting/10_model_interpretation/system_permutation_importance.png,132206,162c13925cb9eb7fb48173cc0d41c81dab9bb0e00bc4b273e973f63f93116b9c
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/clinical_feature_dictionary.csv,6503,d409b4e690fda6ad14a80c0317b28692211a0d65fe770167e8e2f0d91ca2a799
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/direct_shap_artifact.npz,1163012,ffb9313e88bec987cbb84fe9e5c58fd58b0f3acf6b71feb0caa7fb0c8c187205
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/feature_map.csv,3066,da3951018f5950810edae133311318e89b415c9bdc4303cd5e2b72aa7791c007
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/llm_layer_recommendations.md,4442,8f28f2d99da7b67e3979bfe7d4e06852f6da3fcf42577230f4d01317f3ed3c5c
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/patient_explanation_index.csv,178815,3775d5db11718d0ec84b6d4f83c119250dda36073d5cea78a0e99e5ed0ddf030
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/patient_raw_inputs.csv,162685,5a9e6018d35c489649d1af58dccd3c90311f47cab3254c358b8737197d9e10bc
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/raw_input_schema.csv,4168,b0af8ca8285eb1f6695f3d8950146be7e2564b7c5e522ca04d5ee985cc0101cb
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_global_summary.csv,13431,7a052070042dca2453a17e7bd2f7ddca9feaa9b2baf5dea1c630d246a8a4667b
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_handoff_manifest.json,2061,836de32471c26287240d21961e4190822f11a127d63f975e7e956cfc7a6ef89d
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_summary_direct_all_classes.png,122697,69d6fc61134946f2a87f01b65112297b1761fdd10b983b32207192bcd0a1f60e
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_summary_direct_no_fall.png,118163,92db130f7b5848f7de3ddddb43d49f28fb78362963c4d8ee4d2413ab505d3665
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_summary_direct_rare_fall.png,125906,c6ffde16a64402e90d14160c59568327c1398692c521774e16a6caaaa9b0a12f
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_summary_direct_recurrent_fall.png,123176,6a764db380c017b8510f9c1c9bd19ec7a4efaea3f12e3ca81f51b6cb46cec9ae
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_summary_stage1.png,122554,8f71929946534acf80f7c0f6009c38a9cbef53c8f4ca273a92745e0f837f99dc
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_summary_stage2.png,128038,2d70fa3f7eb1467b886fbd9949cdbf065cbe288c68dd7b042f64086dc869a664
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/shap_validation.csv,340,a2a1f03a8dba8344903ac05c467c88301d8fb0f020f266d965ac9099b77a6a8c
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/stage_1_shap_artifact.npz,581180,c3670944d55b26bae76a6c317ef1666c7e4a2bc7b54422d5d1f039703a9c8532
results/final_pipeline/08_interpretation_and_reporting/12_shap_and_llm_handoff/stage_2_shap_artifact.npz,419726,8220043d0f215de0a684fa4f8023ab91e1d3b375333e93e398494860375b8ab6
